supply_air_temp,supply_air_mass_flowrate,north_wall_temperature,west_wall_temperature,south_wall_temperature,south_window_temperature,east_wall_temperature,east_window_temperature,floor_temperature,ceiling_temperature,number_occupants,occupant_x_coordinate,occupant_y_coordinate,ambient_temperature_occupant_experiences
15,0.1,21,21,20,16,20,16,20,20,3,3.6,4.3,19.5584435
20,0.03,24,24,24,20,23,20,24,24,3,3.6,4.3,23.75382322
12,0.11,26,26,26,24,26,23,26,26,3,3.6,4.3,23.5277174
13,0.12,26,26,26,26,26,32,26,26,3,3.6,4.3,23.80726304
14,0.18,26,27,27,29,27,23,27,26,3,3.6,4.3,23.86974675
14,0.15,26,26,26,26,26,27,26,26,3,3.6,4.3,23.63917752
18,0.04,23,23,23,24,23,23,23,23,3,3.6,4.3,23.16287255
15,0.11,25,26,28,29,28,23,25,25,3,3.6,4.3,23.95232304
23,0.02,21,21,20,18,20,20,21,21,3,3.6,4.3,21.45769348
14,0.13,26,26,26,23,26,28,26,26,3,3.6,4.3,23.81005252
13,0.11,26,26,26,26,26,32,26,26,3,3.6,4.3,24.23838456
13,0.19,26,26,27,29,28,32,26,27,3,3.6,4.3,23.28271244
20,0.29,26,26,27,26,27,25,26,26,3,3.6,4.3,23.95039333
16,0.21,26,26,27,23,27,24,26,26,3,3.6,4.3,23.6311105
17,0.13,25,26,26,23,26,23,25,25,3,3.6,4.3,23.69154968
20,0.09,25,25,25,23,25,23,25,25,3,3.6,4.3,24.40433015
13,0.26,27,28,29,35,29,28,28,27,3,3.6,4.3,23.5956096
12,0.05,25,25,26,22,26,22,24,25,3,3.6,4.3,23.21739945
14,0.08,25,25,25,23,25,25,25,25,3,3.6,4.3,23.56163195
13,0.06,25,25,24,21,25,33,26,25,3,3.6,4.3,24.02255795
19,0.04,24,25,23,28,23,20,24,23,3,3.6,4.3,23.97044827
19,0.31,26,26,27,26,27,31,27,27,3,3.6,4.3,24.21184281
19,0.03,23,23,22,20,22,20,23,23,3,3.6,4.3,22.85820946
19,0.3,26,27,28,32,29,24,26,26,3,3.6,4.3,24.09048132
13,0.13,26,27,27,25,28,26,27,27,3,3.6,4.3,24.18985309
13,0.17,26,27,29,32,28,27,27,27,3,3.6,4.3,24.09809849
16,0.09,21,21,21,16,21,16,21,21,3,3.6,4.3,20.35015454
18,0.05,24,25,24,23,24,23,24,24,3,3.6,4.3,23.8360799
18,0.18,25,26,25,25,26,24,25,25,3,3.6,4.3,23.78121042
12,0.09,22,24,20,23,21,17,22,21,3,3.6,4.3,20.65980274
19,0.23,26,26,26,24,26,31,27,26,3,3.6,4.3,24.484051
18,0.21,26,26,26,24,26,30,26,26,3,3.6,4.3,23.88165007
18,0.03,23,23,22,19,24,28,23,23,3,3.6,4.3,23.09355225
21,0.29,25,25,26,24,26,24,25,26,3,3.6,4.3,24.18923347
18,0.29,26,26,27,27,27,25,26,26,3,3.6,4.3,24.1813194
13,0.06,25,26,26,23,26,23,25,26,3,3.6,4.3,23.90761643
15,0.03,23,25,24,19,26,16,23,22,3,3.6,4.3,22.42707712
17,0.24,25,26,26,29,27,28,26,25,3,3.6,4.3,23.5112923
17,0.03,23,23,21,18,21,21,23,23,3,3.6,4.3,22.46946757
16,0.1,25,25,25,25,25,26,25,26,3,3.6,4.3,23.96422854
19,0.31,25,25,25,24,26,35,26,26,3,3.6,4.3,23.50838955
19,0.27,25,25,26,27,25,25,24,25,3,3.6,4.3,23.62649219
17,0.12,25,25,25,24,25,24,25,25,3,3.6,4.3,23.69573926
13,0.13,26,27,27,26,27,27,26,27,3,3.6,4.3,23.95262354
20,0.31,26,26,26,25,26,25,26,26,3,3.6,4.3,23.89216786
17,0.08,21,21,20,15,20,15,20,20,3,3.6,4.3,19.93591474
18,0.28,26,26,27,23,27,25,26,26,3,3.6,4.3,23.1573372
20,0.31,25,25,26,24,25,24,25,25,3,3.6,4.3,23.6338797
14,0.04,22,23,23,19,23,15,23,22,3,3.6,4.3,21.73662056
13,0.03,24,24,23,21,23,21,23,24,3,3.6,4.3,22.8515462
19,0.15,25,25,25,25,25,25,25,25,3,3.6,4.3,24.08913035
18,0.04,24,24,24,23,24,23,24,24,3,3.6,4.3,23.84426502
19,0.29,26,27,28,30,27,26,26,26,3,3.6,4.3,23.86051928
15,0.09,22,22,21,17,21,17,21,21,3,3.6,4.3,20.40067767
19,0.31,26,27,29,33,28,25,26,26,3,3.6,4.3,23.94861726
20,0.03,23,23,23,22,23,23,23,23,3,3.6,4.3,23.30922599
11,0.07,24,26,26,26,27,21,24,24,3,3.6,4.3,22.95925496
19,0.24,26,26,26,24,26,28,26,26,3,3.6,4.3,24.47428817
18,0.31,26,27,28,30,28,26,27,26,3,3.6,4.3,23.63131266
24,0.07,21,21,21,17,20,13,21,20,3,3.6,4.3,21.18820606
15,0.2,26,26,27,26,27,26,26,26,3,3.6,4.3,23.58203316
19,0.13,25,25,25,24,25,25,25,26,3,3.6,4.3,24.32160901
13,0.09,26,26,27,26,26,26,26,26,3,3.6,4.3,24.09124159
13,0.15,26,27,28,30,28,30,26,27,3,3.6,4.3,23.99034256
15,0.09,21,21,20,15,20,15,20,20,3,3.6,4.3,19.53485451
14,0.06,25,25,26,24,26,24,25,25,3,3.6,4.3,23.94864673
23,0.09,20,20,19,14,19,13,20,20,3,3.6,4.3,20.32955847
16,0.11,21,21,20,14,20,13,20,20,3,3.6,4.3,19.49905904
13,0.13,26,26,27,26,27,27,26,26,3,3.6,4.3,23.50007447
15,0.08,25,26,25,25,25,24,25,25,3,3.6,4.3,23.77715996
13,0.11,26,27,27,25,28,25,26,26,3,3.6,4.3,23.85930582
17,0.03,24,25,22,20,22,25,23,23,3,3.6,4.3,23.1209425
11,0.1,24,24,24,23,24,21,24,24,3,3.6,4.3,21.91315558
20,0.3,26,26,26,25,27,25,26,26,3,3.6,4.3,23.94157246
20,0.21,25,25,25,25,26,26,25,25,3,3.6,4.3,24.12977299
18,0.17,25,25,25,24,25,30,25,25,3,3.6,4.3,23.84956383
17,0.02,24,24,23,23,23,23,24,24,3,3.6,4.3,23.92686467
16,0.04,22,22,21,17,21,17,22,22,3,3.6,4.3,21.36215908
16,0.07,22,23,23,20,23,20,22,22,3,3.6,4.3,21.71150386
17,0.08,21,21,20,15,20,15,20,21,3,3.6,4.3,20.13595185
17,0.08,21,21,20,15,20,15,20,21,3,3.6,4.3,20.13595185
16,0.02,22,23,21,16,21,25,22,22,3,3.6,4.3,21.9797278
21,0.3,25,26,26,25,26,25,25,26,3,3.6,4.3,24.157905
17,0.14,25,26,27,27,26,23,25,25,3,3.6,4.3,23.36146906
17,0.07,21,22,19,15,19,21,21,21,3,3.6,4.3,20.65722066
13,0.14,26,26,27,29,27,30,26,26,3,3.6,4.3,23.85896185
26,0.07,21,21,20,16,20,16,20,20,3,3.6,4.3,21.09245963
15,0.28,27,28,28,32,29,24,28,26,3,3.6,4.3,23.6519713
19,0.31,26,26,26,26,27,26,26,26,3,3.6,4.3,23.52927875
15,0.07,22,22,22,16,22,15,21,21,3,3.6,4.3,20.48276231
16,0.07,21,21,20,18,20,18,21,21,3,3.6,4.3,20.57895243
13,0.12,26,26,27,30,28,27,26,26,3,3.6,4.3,24.10584682
16,0.09,25,25,25,26,25,24,25,25,3,3.6,4.3,23.91781929
12,0.11,24,24,24,21,24,21,24,24,3,3.6,4.3,21.91251525
15,0.2,26,27,27,26,28,25,27,27,3,3.6,4.3,23.50239179
17,0.2,25,26,26,24,26,24,25,26,3,3.6,4.3,23.68483229
13,0.24,27,27,28,31,28,28,27,27,3,3.6,4.3,23.35983456
14,0.08,25,26,26,25,26,22,26,25,3,3.6,4.3,23.89088606
18,0.25,26,26,26,29,27,27,26,26,3,3.6,4.3,23.76200506
18,0.15,25,26,27,23,26,23,25,25,3,3.6,4.3,23.41560182
16,0.26,26,26,26,26,27,34,26,26,3,3.6,4.3,23.27749004
14,0.02,24,25,25,20,25,22,24,24,3,3.6,4.3,23.77830341
20,0.04,22,23,21,19,21,19,22,22,3,3.6,4.3,22.12810084
13,0.21,27,27,29,31,28,30,27,27,3,3.6,4.3,23.33884867
18,0.03,23,23,22,19,22,18,22,23,3,3.6,4.3,22.31853761
15,0.05,24,24,24,23,25,21,24,24,3,3.6,4.3,23.346061
13,0.17,26,26,26,27,27,27,26,26,3,3.6,4.3,23.48799632
13,0.18,26,26,27,29,27,35,27,27,3,3.6,4.3,23.62561408
12,0.02,24,24,24,22,24,22,24,24,3,3.6,4.3,23.63576789
27,0.01,22,22,20,16,20,18,22,22,3,3.6,4.3,21.88434658
13,0.15,26,26,27,29,29,34,27,27,3,3.6,4.3,24.23634966
17,0.29,26,26,28,29,27,26,26,26,3,3.6,4.3,23.22460049
13,0.11,25,26,27,32,27,22,25,24,3,3.6,4.3,23.48367237
19,0.03,22,22,20,16,20,16,22,22,3,3.6,4.3,21.52717922
19,0.09,21,21,20,16,20,15,20,20,3,3.6,4.3,20.28187741
13,0.2,26,26,27,27,27,33,27,27,3,3.6,4.3,23.52707196
11,0.11,22,23,21,21,21,17,22,22,3,3.6,4.3,20.23122055
14,0.2,26,27,27,25,27,23,27,27,3,3.6,4.3,23.4387891
13,0.03,24,25,24,26,24,17,25,23,3,3.6,4.3,23.81078653
20,0.26,25,25,25,25,26,30,26,26,3,3.6,4.3,24.1960825
16,0.06,24,25,25,23,25,23,24,24,3,3.6,4.3,23.50237121
18,0.08,21,21,20,15,20,15,20,20,3,3.6,4.3,20.11254855
15,0.12,26,27,25,30,25,28,26,26,3,3.6,4.3,24.17817146
18,0.31,26,26,26,25,26,33,27,26,3,3.6,4.3,23.39223449
14,0.05,25,25,25,21,25,21,24,25,3,3.6,4.3,23.45785527
19,0.31,26,27,27,25,27,26,27,27,3,3.6,4.3,23.93025337
16,0.03,25,25,23,23,23,29,24,24,3,3.6,4.3,24.05404108
13,0.2,26,26,27,30,28,29,26,27,3,3.6,4.3,23.20436213
13,0.11,26,26,26,26,26,32,26,26,3,3.6,4.3,24.23838456
13,0.14,26,27,28,27,27,28,26,27,3,3.6,4.3,23.98044071
18,0.21,26,26,26,26,26,25,26,26,3,3.6,4.3,24.36813094
15,0.2,26,26,26,23,26,32,27,26,3,3.6,4.3,23.33624187
17,0.3,26,27,28,32,28,24,26,26,3,3.6,4.3,23.20326163
16,0.31,26,27,28,35,28,24,27,27,3,3.6,4.3,23.23700717
14,0.15,26,26,27,27,26,27,26,26,3,3.6,4.3,23.84050265
11,0.07,25,25,25,21,25,21,24,25,3,3.6,4.3,22.68013799
16,0.09,25,25,25,23,25,23,25,25,3,3.6,4.3,23.71660525
18,0.31,26,26,26,25,26,31,27,26,3,3.6,4.3,23.38301318
18,0.3,26,26,27,23,27,25,26,27,3,3.6,4.3,24.2439704
18,0.03,23,23,22,20,22,22,23,23,3,3.6,4.3,22.85013515
14,0.04,25,26,25,23,25,26,25,25,3,3.6,4.3,24.22128253
13,0.11,25,25,25,22,26,22,25,25,3,3.6,4.3,22.97098037
25,0.07,21,21,21,14,20,14,21,21,3,3.6,4.3,21.28667162
15,0.1,24,24,24,24,24,22,23,23,3,3.6,4.3,22.40571626
17,0.24,26,27,27,35,27,24,26,25,3,3.6,4.3,23.39442003
13,0.01,22,23,20,20,21,23,23,22,3,3.6,4.3,22.49429964
18,0.29,26,26,26,29,26,30,26,26,3,3.6,4.3,23.39470417
13,0.18,26,26,26,27,27,35,27,27,3,3.6,4.3,23.82610704
16,0.09,26,26,26,22,26,23,26,26,3,3.6,4.3,24.38253133
12,0.05,24,25,23,25,24,29,25,24,3,3.6,4.3,23.38801318
11,0.07,25,26,25,19,26,27,27,25,3,3.6,4.3,23.78974567
13,0.06,25,25,25,25,25,25,25,25,3,3.6,4.3,23.73483347
13,0.08,24,25,25,20,25,20,23,23,3,3.6,4.3,22.16915349
21,0.29,25,26,25,25,25,25,25,26,3,3.6,4.3,24.3157783
16,0.23,26,27,27,33,28,29,27,27,3,3.6,4.3,24.41795007
18,0.28,26,27,28,34,27,24,27,26,3,3.6,4.3,23.80610655
13,0.04,24,25,25,23,27,21,23,23,3,3.6,4.3,22.91431581
24,0.07,21,21,20,17,20,16,20,20,3,3.6,4.3,20.99088686
17,0.03,22,22,21,18,21,18,22,22,3,3.6,4.3,21.69961525
17,0.31,26,27,28,33,28,25,26,26,3,3.6,4.3,23.01516342
13,0.13,26,27,27,26,28,27,26,27,3,3.6,4.3,23.96918796
17,0.31,26,27,27,25,28,30,27,27,3,3.6,4.3,23.28906058
13,0.08,25,26,26,25,26,25,25,25,3,3.6,4.3,23.62802218
16,0.31,27,27,28,33,28,26,27,27,3,3.6,4.3,23.24814807
13,0.2,26,26,27,27,27,33,27,27,3,3.6,4.3,23.52707196
11,0.11,26,26,26,21,27,26,27,26,3,3.6,4.3,23.59250317
14,0.13,26,26,27,26,26,26,25,26,3,3.6,4.3,23.69553771
15,0.21,26,26,27,29,28,27,26,26,3,3.6,4.3,23.16210076
19,0.03,22,22,21,18,21,18,21,22,3,3.6,4.3,21.63003769
13,0.06,25,26,27,26,27,22,25,25,3,3.6,4.3,24.02294858
19,0.3,25,26,25,24,25,30,26,26,3,3.6,4.3,23.69481582
13,0.2,26,26,27,28,28,29,26,27,3,3.6,4.3,23.27405626
11,0.11,22,22,21,19,21,19,22,22,3,3.6,4.3,20.09574854
13,0.16,26,26,27,27,27,34,27,27,3,3.6,4.3,23.86935832
13,0.15,26,27,28,27,28,29,27,27,3,3.6,4.3,24.19516765
13,0.21,27,27,28,27,28,27,27,27,3,3.6,4.3,22.68215696
13,0.1,25,25,26,26,26,23,25,25,3,3.6,4.3,23.25793092
13,0.22,26,26,27,29,28,29,26,27,3,3.6,4.3,23.06660057
13,0.15,26,26,27,26,27,27,26,27,3,3.6,4.3,23.83443051
15,0.08,25,25,25,25,25,25,25,26,3,3.6,4.3,24.05558445
25,0.08,21,21,20,16,20,16,20,21,3,3.6,4.3,21.24781542
27,0.03,22,23,20,17,20,23,22,21,3,3.6,4.3,22.24497584
12,0.05,25,25,25,22,25,22,25,25,3,3.6,4.3,23.40870935
13,0.16,26,26,26,28,27,29,26,26,3,3.6,4.3,23.6394562
17,0.03,22,23,21,15,21,25,23,22,3,3.6,4.3,22.14095661
11,0.09,25,26,27,29,26,21,25,25,3,3.6,4.3,23.36795848
12,0.1,22,22,20,19,20,19,21,21,3,3.6,4.3,19.87770388
13,0.28,27,28,29,37,29,28,28,27,3,3.6,4.3,22.8557684
13,0.12,26,26,27,26,26,26,25,26,3,3.6,4.3,23.21626844
24,0.08,20,21,20,12,20,13,20,20,3,3.6,4.3,20.41596515
13,0.11,26,26,26,25,26,30,26,26,3,3.6,4.3,24.01104444
13,0.09,24,25,25,21,25,21,24,24,3,3.6,4.3,22.57234335
17,0.25,26,26,27,26,26,25,26,26,3,3.6,4.3,23.97510414
18,0.18,25,26,25,24,25,24,25,26,3,3.6,4.3,23.98313587
25,0.08,21,21,20,16,20,16,20,21,3,3.6,4.3,21.24781542
14,0.23,26,27,27,24,28,26,27,27,3,3.6,4.3,23.56969891
13,0.16,26,27,27,27,28,33,27,27,3,3.6,4.3,24.22073423
13,0.12,25,26,25,27,26,28,26,25,3,3.6,4.3,23.16556178
13,0.14,26,27,27,26,28,28,27,27,3,3.6,4.3,24.14984925
17,0.28,26,27,27,28,27,25,27,27,3,3.6,4.3,23.28052263
14,0.23,26,26,27,29,27,30,26,27,3,3.6,4.3,23.21892381
18,0.31,26,26,26,26,26,26,26,26,3,3.6,4.3,23.85350928
13,0.13,26,26,28,27,27,26,26,26,3,3.6,4.3,23.78997878
16,0.22,26,27,28,31,27,23,26,26,3,3.6,4.3,23.92374925
14,0.08,25,26,26,25,25,27,25,26,3,3.6,4.3,24.0191382
18,0.28,26,27,27,28,28,25,26,26,3,3.6,4.3,24.39550817
13,0.04,25,25,25,23,26,22,25,25,3,3.6,4.3,24.00097735
21,0.23,25,25,25,25,25,25,25,26,3,3.6,4.3,24.44173198
16,0.01,22,22,22,18,22,18,22,22,3,3.6,4.3,22.05258386
18,0.07,21,21,21,16,20,16,21,21,3,3.6,4.3,20.72666013
13,0.18,27,27,29,30,28,29,26,27,3,3.6,4.3,23.62191942
19,0.01,22,24,23,15,23,15,22,22,3,3.6,4.3,22.00446201
20,0.28,25,26,25,25,25,25,25,26,3,3.6,4.3,23.86245379
19,0.03,24,24,23,19,22,26,24,24,3,3.6,4.3,23.74285714
15,0.11,26,26,25,24,26,31,27,26,3,3.6,4.3,24.57404933
13,0.13,26,26,28,26,27,27,26,26,3,3.6,4.3,23.38320454
13,0.14,26,26,27,31,28,31,26,27,3,3.6,4.3,24.18143821
18,0.19,26,26,25,23,25,30,26,26,3,3.6,4.3,24.30576022
20,0.04,24,24,23,21,23,21,24,24,3,3.6,4.3,23.75165068
13,0.18,26,26,27,29,28,30,26,27,3,3.6,4.3,23.43371229
21,0.08,25,25,25,23,25,25,25,25,3,3.6,4.3,24.72702879
13,0.14,26,26,28,30,27,28,26,26,3,3.6,4.3,23.88776663
23,0.09,20,20,19,14,19,13,20,20,3,3.6,4.3,20.32955847
20,0.03,24,24,23,20,23,21,24,24,3,3.6,4.3,23.74014287
18,0.31,26,27,27,24,28,24,27,27,3,3.6,4.3,24.49105412
16,0.27,26,27,28,34,27,24,27,26,3,3.6,4.3,24.21274276
13,0.11,26,26,27,24,28,24,27,26,3,3.6,4.3,24.11546922
18,0.03,22,22,21,17,21,20,22,22,3,3.6,4.3,21.81058421
25,0.04,22,23,20,18,20,17,22,21,3,3.6,4.3,22.0330341
16,0.14,25,25,25,23,25,29,26,26,3,3.6,4.3,23.77246511
13,0.07,22,22,22,18,22,16,21,21,3,3.6,4.3,20.42983227
19,0.14,25,25,25,23,25,23,25,25,3,3.6,4.3,23.97077239
15,0.07,22,22,22,17,22,17,21,22,3,3.6,4.3,20.86757153
14,0.07,25,25,25,21,25,21,25,25,3,3.6,4.3,23.55056814
12,0.05,24,25,26,27,25,22,24,24,3,3.6,4.3,23.3591185
18,0.01,22,22,21,18,21,18,21,21,3,3.6,4.3,21.51399461
13,0.09,26,26,27,26,27,26,25,26,3,3.6,4.3,24.07704604
16,0.21,26,26,25,24,26,31,27,26,3,3.6,4.3,23.42001166
17,0.06,21,21,21,16,21,16,21,21,3,3.6,4.3,20.6533341
16,0.31,26,27,27,34,27,24,27,26,3,3.6,4.3,23.15613484
14,0.1,25,25,25,23,25,22,24,25,3,3.6,4.3,22.89482653
14,0.13,26,26,27,26,27,23,27,26,3,3.6,4.3,24.07322499
13,0.09,22,22,22,16,22,16,22,22,3,3.6,4.3,20.49770062
13,0.17,26,27,28,34,28,29,27,27,3,3.6,4.3,24.24327673
13,0.08,24,24,25,20,24,20,24,24,3,3.6,4.3,22.46233051
13,0.07,25,26,27,25,26,24,25,25,3,3.6,4.3,23.83897363
19,0.13,25,26,27,23,26,23,25,25,3,3.6,4.3,24.1788738
12,0.11,21,21,21,18,21,18,21,21,3,3.6,4.3,19.68376995
18,0.31,26,26,27,26,28,32,27,27,3,3.6,4.3,23.96219096
13,0.19,26,26,26,27,27,32,27,27,3,3.6,4.3,23.5504927
17,0.21,26,27,27,25,27,24,26,26,3,3.6,4.3,24.03100674
14,0.11,22,22,21,16,21,14,21,21,3,3.6,4.3,19.90303818
18,0.18,26,26,26,24,26,24,25,26,3,3.6,4.3,24.16441296
17,0.21,26,26,27,23,27,26,26,26,3,3.6,4.3,23.97093569
13,0.21,26,27,27,28,27,28,27,27,3,3.6,4.3,23.54347787
13,0.12,26,26,26,29,27,31,26,26,3,3.6,4.3,24.07271304
15,0.08,25,25,25,21,24,21,25,25,3,3.6,4.3,23.42073384
19,0.29,26,27,28,31,27,25,26,26,3,3.6,4.3,24.08231854
18,0.03,24,24,23,19,23,19,23,23,3,3.6,4.3,22.90274243
14,0.16,26,27,27,28,28,26,26,26,3,3.6,4.3,23.61999182
13,0.18,26,27,27,29,27,29,26,27,3,3.6,4.3,23.72645256
11,0.11,25,26,27,29,27,21,27,25,3,3.6,4.3,23.2307049
19,0.25,25,25,26,31,26,25,25,25,3,3.6,4.3,23.3164305
20,0.28,26,26,27,30,26,25,26,25,3,3.6,4.3,23.8875807
13,0.15,26,26,28,28,27,28,26,27,3,3.6,4.3,23.40505931
19,0.31,26,27,28,27,28,24,26,26,3,3.6,4.3,23.60036833
16,0.12,25,26,26,22,27,23,25,25,3,3.6,4.3,23.71037437
14,0.05,25,25,25,21,25,21,24,25,3,3.6,4.3,23.45785527
17,0.29,26,27,27,29,27,23,27,26,3,3.6,4.3,24.16918955
13,0.16,26,26,28,28,27,28,26,26,3,3.6,4.3,23.12847569
13,0.25,27,27,29,34,29,31,27,27,3,3.6,4.3,23.09126714
15,0.24,27,27,28,28,27,24,27,27,3,3.6,4.3,23.9972209
13,0.09,25,25,25,25,25,26,25,25,3,3.6,4.3,23.16319569
16,0.09,21,21,21,17,21,17,21,21,3,3.6,4.3,20.44408639
11,0.1,22,23,22,18,23,16,22,22,3,3.6,4.3,20.21314514
13,0.11,26,26,26,27,27,31,26,26,3,3.6,4.3,24.06847752
13,0.2,26,27,28,33,28,29,27,27,3,3.6,4.3,23.76373591
16,0.26,26,26,26,28,28,31,26,26,3,3.6,4.3,23.0102552
26,0.07,21,22,21,13,21,13,21,21,3,3.6,4.3,21.34791994
12,0.11,22,22,22,18,22,15,22,21,3,3.6,4.3,20.02788221
17,0.31,26,27,28,32,27,25,27,26,3,3.6,4.3,23.19971762
13,0.23,27,27,28,31,28,30,26,27,3,3.6,4.3,23.22353622
18,0.26,26,26,26,26,26,26,25,26,3,3.6,4.3,23.53745398
18,0.31,26,26,27,29,27,26,26,26,3,3.6,4.3,23.41712312
26,0.08,21,21,21,15,21,14,20,20,3,3.6,4.3,21.11021779
17,0.21,25,26,27,33,27,24,26,25,3,3.6,4.3,23.91728238
18,0.26,26,26,27,27,27,26,26,26,3,3.6,4.3,23.56148831
15,0.19,26,26,26,26,27,32,27,27,3,3.6,4.3,24.16796661
13,0.2,27,27,28,29,28,28,27,27,3,3.6,4.3,23.951174
14,0.07,22,22,21,17,21,17,21,21,3,3.6,4.3,20.39223098
13,0.05,25,25,24,21,25,28,25,25,3,3.6,4.3,23.77079483
16,0.13,25,26,25,31,25,24,26,25,3,3.6,4.3,24.14933907
14,0.05,25,25,25,22,25,22,24,25,3,3.6,4.3,23.53522285
13,0.15,26,27,27,26,28,29,27,27,3,3.6,4.3,24.13768492
17,0.17,25,25,25,23,25,34,26,26,3,3.6,4.3,23.88086662
17,0.04,22,22,21,17,21,17,21,21,3,3.6,4.3,21.04236429
13,0.16,26,27,27,30,29,33,27,27,3,3.6,4.3,23.9478112
20,0.03,24,24,25,20,24,20,24,24,3,3.6,4.3,23.86200813
14,0.03,24,25,24,29,24,23,24,24,3,3.6,4.3,23.96134183
13,0.17,26,26,27,28,27,28,26,27,3,3.6,4.3,22.63171349
13,0.17,26,26,27,30,27,29,26,27,3,3.6,4.3,23.36650118
13,0.1,25,25,24,22,24,24,25,25,3,3.6,4.3,23.02194677
13,0.06,25,26,27,21,26,21,24,25,3,3.6,4.3,23.36150243
18,0.31,26,26,27,25,27,26,26,27,3,3.6,4.3,23.66570038
13,0.13,26,26,27,27,27,27,26,27,3,3.6,4.3,23.80550137
15,0.04,24,24,23,26,23,23,24,24,3,3.6,4.3,23.50362694
16,0.25,26,27,27,28,27,24,27,27,3,3.6,4.3,23.43274445
25,0.08,21,21,20,17,20,14,20,20,3,3.6,4.3,21.04576195
15,0.2,26,26,26,28,27,29,26,26,3,3.6,4.3,23.38271103
20,0.28,25,26,28,26,28,24,25,25,3,3.6,4.3,23.47868983
17,0.03,22,23,22,26,22,21,23,22,3,3.6,4.3,22.73058879
13,0.01,22,24,21,22,21,16,22,21,3,3.6,4.3,21.97939215
21,0.1,20,20,19,13,19,13,20,20,3,3.6,4.3,20.02900407
16,0.27,26,26,26,26,27,35,27,27,3,3.6,4.3,23.71654322
14,0.25,27,27,28,33,28,26,28,27,3,3.6,4.3,23.62528982
20,0.3,26,26,27,22,27,25,27,26,3,3.6,4.3,24.08566119
18,0.01,23,23,22,19,22,19,22,22,3,3.6,4.3,22.42113229
17,0.22,26,26,26,24,26,24,25,26,3,3.6,4.3,23.7320341
14,0.08,25,25,25,25,25,27,25,26,3,3.6,4.3,23.86123363
12,0.02,24,24,24,21,24,21,24,24,3,3.6,4.3,23.49809043
16,0.19,26,26,26,26,26,26,25,26,3,3.6,4.3,23.33603127
13,0.1,26,26,26,28,26,29,26,26,3,3.6,4.3,24.24748493
22,0.08,20,20,19,15,19,15,20,20,3,3.6,4.3,20.35366906
13,0.17,26,26,26,27,27,34,27,27,3,3.6,4.3,23.75534876
13,0.1,21,21,20,15,20,15,20,20,3,3.6,4.3,19.11085656
15,0.08,25,25,24,22,25,33,26,25,3,3.6,4.3,24.15133152
23,0.07,20,20,19,15,19,16,20,20,3,3.6,4.3,20.46893817
13,0.17,26,27,28,29,27,29,26,27,3,3.6,4.3,23.8157383
13,0.07,25,25,25,25,25,25,25,26,3,3.6,4.3,23.78927726
21,0.29,25,25,25,25,25,26,25,26,3,3.6,4.3,24.17200457
13,0.19,26,27,27,30,28,33,27,27,3,3.6,4.3,23.52579618
14,0.18,26,26,27,27,27,26,26,26,3,3.6,4.3,23.30934369
14,0.04,25,25,24,23,24,24,25,25,3,3.6,4.3,24.00439938
16,0.29,27,27,27,26,28,33,28,27,3,3.6,4.3,23.81689201
19,0.22,26,26,26,22,27,23,26,26,3,3.6,4.3,23.79417592
18,0.31,26,26,26,26,26,26,26,26,3,3.6,4.3,23.85350928
26,0.08,21,22,21,15,22,13,21,20,3,3.6,4.3,21.43275625
20,0.24,26,26,26,22,27,24,26,26,3,3.6,4.3,24.47627233
19,0.21,25,25,26,22,25,22,25,25,3,3.6,4.3,23.68838352
18,0.01,22,23,23,17,23,17,22,22,3,3.6,4.3,22.16414819
13,0.23,26,27,27,28,29,32,27,27,3,3.6,4.3,23.54482585
11,0.09,24,25,25,20,25,21,24,24,3,3.6,4.3,22.16926928
16,0.01,22,22,21,19,21,19,22,22,3,3.6,4.3,22.06051418
14,0.19,26,26,28,32,27,26,26,26,3,3.6,4.3,23.02240778
18,0.25,26,26,26,26,26,26,25,26,3,3.6,4.3,24.13387785
20,0.25,25,26,25,24,26,35,26,26,3,3.6,4.3,24.24125468
14,0.17,26,26,27,22,27,24,26,26,3,3.6,4.3,23.39214367
25,0.08,21,21,20,17,20,17,20,20,3,3.6,4.3,21.17430665
16,0.09,25,25,25,23,25,23,24,25,3,3.6,4.3,23.47990773
17,0.05,25,25,25,22,24,22,25,25,3,3.6,4.3,24.21271322
13,0.15,26,27,27,27,28,28,27,27,3,3.6,4.3,24.00223369
13,0.08,25,25,23,24,24,30,25,25,3,3.6,4.3,23.5227629
18,0.11,25,26,25,23,25,29,25,25,3,3.6,4.3,24.20181086
13,0.19,26,26,27,29,27,27,26,26,3,3.6,4.3,23.33879097
17,0.04,21,21,21,19,21,19,21,21,3,3.6,4.3,21.10800581
19,0.14,25,25,26,22,25,22,24,25,3,3.6,4.3,23.75594929
13,0.08,25,25,26,23,26,23,25,25,3,3.6,4.3,23.43090965
18,0.23,25,26,25,23,25,29,25,25,3,3.6,4.3,23.75844665
13,0.15,26,27,27,28,27,30,27,27,3,3.6,4.3,24.22667411
13,0.05,25,26,27,20,27,22,25,25,3,3.6,4.3,23.64331454
15,0.2,26,27,27,26,28,25,27,27,3,3.6,4.3,23.50239179
20,0.31,26,26,27,23,27,25,26,26,3,3.6,4.3,23.98479411
15,0.1,21,21,20,16,20,15,20,20,3,3.6,4.3,19.52332013
14,0.1,25,26,25,32,26,26,26,25,3,3.6,4.3,24.09788404
20,0.05,25,25,24,23,24,23,24,25,3,3.6,4.3,24.35415314
